Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
02/11/23 01:00,1.3875299999999999,1.0859300000000001,2.04793,4.0165600000000001,0.60999000000000003,1.1361600000000001,1.92659,1.89717,2.9062000000000001,27.212700000000002,2.2193100000000001,1.9561599999999999,18.600000000000001,2.9,1.6,0.9,2.2999999999999998,3,1.8,2.2999999999999998,5.9,1.1000000000000001,12.7,0.6,0.4,3.2,2.7,1,2.5,1.4,3.2,1.7,1.9,1.7,2,3.2,5.0999999999999996,3.9956,2.2993299999999999,0.5,7.3,1.4912000000000001,1.59839,1.5857699999999999,1.23262,26.278400000000001,4.0225900000000001,4.4320500000000003,3.9488300000000001,4.0492900000000001,1.7414799999999999,0.71416000000000002,2.3298700000000001,4.7422399999999998,3.1683699999999999,5.1106299999999996,1.2,0.8,0.6,1.9,0.7,1.3,2,2.7,22.06,2.02,3.1,2,1.1621300000000001,5.13652,1.9093100000000001,1.6449800000000001,1.2,6.9,2.6,1.3,0,1.5,2.8,3.8860600000000001,1.02963,3.5428700000000002,1.32528,0.78481999999999996,5.6329500000000001,2.6439300000000001,1.8760399999999999,0.97890999999999995,1.3265199999999999,,1.03224,4.0809600000000001,1.9037500000000001,1,4.0999999999999996,14.1,3,3.113,12.604900000000001,15.2089,2.3450500000000001,3.3643700000000001,1.1238600000000001,5.0371899999999998,2.92144,52.791400000000003,3.3296000000000001,3.3496299999999999,4.1237599999999999,1.73922,2.8196099999999999,3.6703399999999999,1.3521399999999999,2.9041199999999998,2.9484599999999999,1.8653,1.43509,1.5577099999999999,3.55776,0.40609000000000001,1.19791,0.97265999999999997,1.07891,2.4995099999999999,0.74280000000000002,,1.54776,12.0214,0.80098000000000003,5.5079999999999997E-2,1.78182,1.17323,5.3201900000000002,1.6377299999999999
02/11/23 02:00,1.7075899999999999,1.03674,2.49824,4.1339899999999998,1.0073000000000001,0.79842999999999997,1.8088200000000001,1.6959200000000001,1.9529399999999999,26.399000000000001,2.59653,2.07463,19.7,2.8,1.5,0.6,2,1.1000000000000001,1.7,2.4,6.3,1.2,9.6,0.3,0.4,3.3,2.1,1.2,2.9,0.8,2.7,2.5,1.6,1.3,2,3.9,5,2.98414,1.7222500000000001,0.5,6.7,1.03501,1.5200899999999999,1.18292,0.87180000000000002,28.9422,3.2331699999999999,3.3281000000000001,3.50996,4.7978300000000003,1.0067900000000001,0.65961000000000003,2.08047,4.9499000000000004,2.7190699999999999,4.0179499999999999,1,0.8,0.6,1.6,0.6,1.3,2.2999999999999998,2.2000000000000002,20.96,1.42,3.4,1.7,1.0724199999999999,2.6982900000000001,1.9167700000000001,1.4938899999999999,1.2,7.6,2.6,1.7,0,1.3,3.1,1.68482,1.2980799999999999,2.22763,1.0661799999999999,0.75622999999999996,2.9103300000000001,2.7353800000000001,1.86738,0.92459999999999998,1.1714100000000001,,0.99863999999999997,5.0896400000000002,2.2175799999999999,1,4.4000000000000004,14.8,2,2.71292,17.441199999999998,16.455200000000001,2.3589099999999998,2.4972400000000001,0.85868999999999995,3.7538200000000002,2.7392400000000001,55.315100000000001,2.6816599999999999,2.7746300000000002,3.73719,1.4011400000000001,1.94428,2.2660800000000001,1.0369299999999999,2.76349,2.26573,1.6838,1.4641900000000001,1.63357,4.0454800000000004,0.40492,0.90919000000000005,1.0942700000000001,1.07786,2.2242799999999998,0.80267999999999995,,1.3269899999999999,11.7738,0.77766000000000002,0.11731999999999999,1.39699,0.94618000000000002,3.4929899999999998,1.3956
02/11/23 03:00,1.2198800000000001,1.0603,2.52352,4.1485399999999997,0.90649999999999997,0.59716999999999998,1.5230399999999999,1.16595,1.86565,30.686599999999999,1.9764999999999999,1.9700200000000001,18.899999999999999,3.4,1,0.7,2,1.5,1.7,1.9,9,0.9,10.5,0,0.4,2.2000000000000002,2.2999999999999998,1.5,2.8,0.7,2.8,2.1,1.2,1,2.2000000000000002,3,4.7,2.2234699999999998,1.52169,0.5,7.9,1.1496599999999999,1.04528,2.8369300000000002,0.80371999999999999,37.895299999999999,2.9841199999999999,2.8147600000000002,3.9859,3.8369499999999999,0.76190000000000002,0.67727000000000004,1.5820099999999999,4.9041800000000002,1.92089,4.1150000000000002,0.9,0.7,0.5,0.9,0.4,1,1.5,2.4,19.96,1.92,4.3,1.8,0.76551999999999998,1.70831,1.6512100000000001,1.3855999999999999,1,7.2,2.6,1.6,0,1.5,2.2999999999999998,1.35832,1.1695800000000001,2.0869900000000001,0.40873999999999999,0.51193999999999995,5.0898099999999999,2.5431400000000002,1.6675199999999999,1.07264,1.2511300000000001,,1.0353600000000001,4.7363299999999997,3.1244299999999998,1,4,16.8,2,2.5241400000000001,20.561499999999999,14.668900000000001,2.0935700000000002,2.2187600000000001,0.68547999999999998,3.1122999999999998,2.33847,46.4724,1.9290700000000001,2.1345000000000001,4.4549099999999999,1.15798,1.65089,2.12094,0.80173000000000005,2.1198999999999999,1.7714300000000001,3.59863,0.99343999999999999,0.99899000000000004,2.8008999999999999,0.27792,1.2124999999999999,0.97853000000000001,1.07385,2.4420299999999999,0.87546000000000002,,1.47441,8.8009000000000004,0.86248999999999998,0.2,1.45414,1.0050699999999999,3.02501,1.2373000000000001
02/11/23 04:00,,0.72602999999999995,1.62222,3.9033000000000002,0.76032,0.30586000000000002,1.5933600000000001,1.6034299999999999,1.2203299999999999,27.574300000000001,1.1947000000000001,1.3867,22.2,2.5,0.7,0.6,1.9,1.4,1.2,1.3,5.6,0.7,11.4,0,0.5,2,1.7,1,2.2999999999999998,0.6,2.2999999999999998,2.2999999999999998,0.7,0.9,2.1,2.7,5.0999999999999996,2.11713,1.27125,0.5,7.3,1.9733799999999999,0.51827000000000001,1.1306099999999999,0.50380999999999998,37.593899999999998,2.6443099999999999,2.6422500000000002,4.8820100000000002,4.0132599999999998,0.45845999999999998,0.38579000000000002,2.4919799999999999,6.9624899999999998,1.84199,4.1407400000000001,0.8,0.7,0.4,1.2,0.3,1.5,1.4,2.1,20.76,1.82,5.6,1.5,0.73780999999999997,1.39795,1.59721,1.0555399999999999,0.8,8.6999999999999993,1.9,1.6,0,1.3,1.5,1.0866899999999999,0.85609999999999997,1.62249,1.5067900000000001,0.58592,3.0873400000000002,2.11985,1.24942,1.1528,1.2050000000000001,,1.09771,4.3594499999999998,4.8802700000000003,0,3.8,12.3,2,2.1372200000000001,15.468400000000001,19.775300000000001,1.86392,2.5786899999999999,0.87051999999999996,3.1455600000000001,1.875,54.711799999999997,2.1707299999999998,1.76525,2.7763100000000001,1.20994,1.5372699999999999,1.1757899999999999,0.52012000000000003,1.6914199999999999,1.6592,1.4125700000000001,1.1129500000000001,0.84379999999999999,1.56602,0.12975999999999999,1.014,0.98158999999999996,0.69638,1.8811500000000001,0.69011,,1.16814,9.3746700000000001,0.79622999999999999,0.16972999999999999,1.16144,0.92869000000000002,3.1840099999999998,0.80466000000000004
02/11/23 05:00,,0.43091000000000002,1.2560899999999999,2.8624000000000001,0.51058000000000003,0.68603999999999998,1.19398,1.11988,0.36647999999999997,30.5747,1.0045299999999999,1.5017,21.2,2.6,0.6,0.6,1.5,1.4,1.1000000000000001,0.9,4.3,0.5,12.8,0.2,0.2,1.8,1.4,0.7,2.7,0.4,2.2000000000000002,3.1,0.5,0.7,1.7,2.6,4.5999999999999996,1.3100400000000001,1.25116,0.4,7.6,1.74926,0.19899,1.0547500000000001,0.63700999999999997,31.4192,3.1088200000000001,2.96041,6.3406500000000001,3.7690600000000001,0.53293000000000001,0.40475,1.1817,6.8820899999999998,1.7009099999999999,4.5373299999999999,0.6,0.3,0.3,1.2,0.3,1.4,1.4,1.9,18.86,2.02,4.2,1.4,1.07369,0.35877999999999999,1.6256999999999999,3.4570400000000001,0.7,8,1.7,1.8,0,1,1.9,1.7231700000000001,1.13853,1.4073800000000001,0.97992999999999997,0.75729999999999997,2.0710299999999999,2.62107,0.90822999999999998,0.70630999999999999,1.2033199999999999,,0.88744999999999996,5.2423999999999999,5.9887300000000003,0,3.5,12.9,2,2.4344199999999998,17.3185,16.490500000000001,2.0615399999999999,2.2666300000000001,0.70659000000000005,2.7274699999999998,1.1947000000000001,58.9574,2.7803599999999999,1.9692700000000001,2.9141699999999999,1.85595,1.3727400000000001,1.5397000000000001,0.42416999999999999,1.6560900000000001,0.85141999999999995,1.02115,0.61587999999999998,0.61102999999999996,1.3003400000000001,0.13219,1.0038499999999999,0.84438000000000002,0.64095000000000002,1.7895399999999999,0.59289000000000003,,1.0190399999999999,10.410399999999999,0.61206000000000005,0.1,0.75582000000000005,0.77288999999999997,3.1483300000000001,0.55149000000000004
02/11/23 06:00,,0.68828,1.3288899999999999,2.8291400000000002,0.50780999999999998,0.23866000000000001,0.62866999999999995,0.87566999999999995,0.44372,32.507899999999999,0.94079000000000002,1.1587799999999999,22.8,3.1,0.4,0.5,1.5,1.5,0.8,0.6,3.5,0.4,16.8,5.2,0.2,2,1.1000000000000001,0.7,2.5,0.3,2.2000000000000002,3,0.4,0.8,1.4,2.5,4.5999999999999996,1.0027999999999999,1.2906500000000001,0.4,7.6,1.51441,0.12315,0.80362,0.57699,33.636400000000002,2.1825700000000001,3.3278400000000001,5.6599899999999996,3.7420399999999998,0.62680999999999998,0.69832000000000005,1.5950299999999999,7.5972799999999996,2.1021999999999998,4.3853,0.5,0.5,0.2,1.5,0.3,1.6,1.1000000000000001,1.6,23.86,2.52,4.8,1.2,0.76934000000000002,0.76995000000000002,2.1173999999999999,1.04674,0.3,9.9,2.1,1.5,0,1.1000000000000001,1.3,1.5769200000000001,0.56386999999999998,1.25705,0.86424000000000001,0.59853999999999996,0.97124999999999995,2.2564899999999999,0.83203000000000005,,1.9200999999999999,,1.0658399999999999,4.9431200000000004,4.1968500000000004,0,4.0999999999999996,10.4,2,2.0287999999999999,14.833299999999999,19.515899999999998,1.69509,2.03288,0.69811999999999996,2.41398,1.4073800000000001,50.037700000000001,2.8891100000000001,2.1604800000000002,3.0606900000000001,1.2012799999999999,1.4548300000000001,1.7440599999999999,0.21460000000000001,1.97061,0.53412999999999999,0.83584000000000003,0.47836000000000001,0.50988,1.39595,0.31278,0.86768999999999996,0.85140000000000005,0.59996000000000005,1.7478899999999999,0.52785000000000004,,1.11198,9.1505600000000005,0.38347999999999999,8.5559999999999997E-2,1.1947000000000001,1.1054600000000001,3.5395300000000001,0.13446
02/11/23 07:00,0.52605999999999997,1.1022099999999999,1.52399,2.8298399999999999,0.37409999999999999,0.32941999999999999,1.2968500000000001,0.81608999999999998,0.15414,32.306399999999996,0.54347999999999996,1.4639500000000001,22.7,3.3,0.3,0.5,1.1000000000000001,1,1.1000000000000001,0.5,3.1,0.3,24.9,0.3,0.2,1.4,1.1000000000000001,0.9,2.2999999999999998,0.4,2.2999999999999998,3.9,0.5,0.6,1.4,3,3.5,2.3997799999999998,1.0689599999999999,0.4,8.1999999999999993,1.1915800000000001,7.0400000000000004E-2,0.62004000000000004,0.56772,40.078000000000003,3.3467799999999999,2.8110900000000001,6.5807000000000002,3.25848,0.62577000000000005,0.96901999999999999,9.7795199999999998,10.062900000000001,1.66246,5.3593700000000002,0.4,0.4,0.3,1.8,0.4,0.9,0.9,1.7,41.26,1.92,3.5,1,0.82579000000000002,0.47898000000000002,1.6269800000000001,1.9213100000000001,0.2,10.9,0.8,1,0,1.3,1.1000000000000001,1.38052,0.83960000000000001,1.4413199999999999,1.19296,0.90788000000000002,1.8278700000000001,2.1583000000000001,0.84241999999999995,0.66061999999999999,1.8534600000000001,,0.97646999999999995,6.2781000000000002,4.8643400000000003,0,3.8,6.9,2,1.98654,17.0168,22.428699999999999,1.5192600000000001,1.8842300000000001,0.63653000000000004,3.0998299999999999,1.77905,57.714300000000001,2.4311600000000002,2.2543500000000001,2.9515799999999999,1.0502499999999999,1.47146,1.8892,0.54090000000000005,1.48081,0.56599999999999995,0.83965000000000001,0.66749000000000003,0.23935999999999999,1.6838,0.18631,0.96230000000000004,0.86107999999999996,0.67052,1.5929599999999999,0.22664000000000001,,0.90029000000000003,7.4889299999999999,0.30667,0.1,1.2231000000000001,1.08687,3.0376099999999999,0.26741999999999999
02/11/23 08:00,0.39893000000000001,0.50122999999999995,1.31463,2.4633600000000002,0.57674000000000003,0.30031999999999998,0.76929999999999998,0.67442000000000002,0.34395999999999999,30.638100000000001,0.59994999999999998,1.3115300000000001,19.100000000000001,2.2000000000000002,0.3,0.5,1,1.5,0.6,0.4,2.4,0.6,18.399999999999999,0.3,0.2,1.4,0.7,0.7,2.1,0.4,2.1,4.0999999999999996,0.7,0.5,1.4,3.2,3,2.0551300000000001,1.0641099999999999,0.5,7.9,1.4111899999999999,5.0470000000000001E-2,0.82613999999999999,0.55264999999999997,26.989699999999999,2.4887800000000002,2.67428,5.8269500000000001,2.8338100000000002,0.33272000000000002,0.92564000000000002,6.4816799999999999,26.903199999999998,1.68882,4.6329900000000004,0.5,0.5,0.3,1.4,0.4,1.2,0.9,1.9,33.76,1.82,2.7,0.9,0.89922999999999997,1.0052000000000001,1.2612699999999999,14.332100000000001,0.3,8.6,0.1,0.6,0,0.6,0.3,1.67492,1.0290699999999999,1.9861899999999999,0.85834999999999995,0.89461000000000002,5.6201299999999996,2.3609300000000002,0.86528000000000005,0.68435999999999997,1.7715399999999999,,0.85973999999999995,5.69963,5.4064399999999999,0,3.4,9.5,2,2.1257700000000002,13.7616,25.6525,1.6670700000000001,1.8960900000000001,0.52408999999999994,3.4190499999999999,1.5207999999999999,53.872999999999998,2.4900799999999998,2.1309200000000001,2.2813300000000001,1.5485500000000001,1.5926400000000001,1.9439599999999999,0.27576000000000001,1.3571899999999999,0.67754000000000003,0.56669000000000003,0.65329000000000004,0.16003000000000001,1.4735400000000001,0.21392,0.89856000000000003,0.76351000000000002,0.73912999999999995,1.7323900000000001,0.35746,,0.91752999999999996,7.7888999999999999,0.37504999999999999,0.1,0.82613999999999999,0.80130000000000001,2.4804900000000001,0.41242000000000001
02/11/23 09:00,0.57316999999999996,0.37895000000000001,1.80199,2.0873499999999998,0.57777999999999996,0.28784999999999999,0.59575999999999996,0.29963000000000001,0.30758999999999997,24.155799999999999,0.46555000000000002,1.3728499999999999,19.8,2.5,0.3,0.5,0.9,2.1,0.4,0.2,2.5,0.5,14.1,0.3,0.2,1,0.6,0.8,1.5,0.3,1.7,3.4,0.6,0.5,1.6,2.9,3.2,1.0218499999999999,0.92035999999999996,0.5,8.8000000000000007,0.96435000000000004,1.0149999999999999E-2,0.52963000000000005,0.56106,31.457999999999998,2.3779300000000001,2.5154800000000002,4.9630599999999996,2.8494000000000002,0.28908,0.71650000000000003,4.5952500000000001,34.058100000000003,2.4314,4.91547,0.6,0.6,0.2,1.3,0.5,1.2,0.8,1.6,53.06,2.3199999999999998,2.1,0.9,0.82545000000000002,1.0152399999999999,0.85972000000000004,2.04881,0.3,4.5999999999999996,0.2,1,0,0.4,0.2,2.0623200000000002,1.0332300000000001,1.3526499999999999,0.89749000000000001,0.69491999999999998,3.2539500000000001,2.8521100000000001,0.94840999999999998,0.68832000000000004,1.1733499999999999,,0.83167999999999997,7.3390899999999997,4.8312499999999998,0,3.6,6.5,1,1.66221,9.3616399999999995,18.2134,1.3879699999999999,1.8318700000000001,0.47788000000000003,3.7600500000000001,1.69655,51.601300000000002,7.6848799999999997,1.7622599999999999,2.7606299999999999,1.4713700000000001,2.0096599999999998,0.86024999999999996,0.35392000000000001,2.06839,0.56808000000000003,0.48632999999999998,0.43852999999999998,0.42466999999999999,1.3966400000000001,0.20474000000000001,1.00244,0.65912999999999999,0.69149000000000005,1.7108099999999999,0.20022999999999999,,0.77258000000000004,21.485099999999999,0.77007000000000003,9.4460000000000002E-2,0.15978000000000001,0.83965999999999996,2.1420699999999999,1.38452
02/11/23 10:00,0.28982000000000002,0.29651,2.92326,2.1916500000000001,0.34466000000000002,0,0.41148000000000001,0.31763999999999998,0.26776,22.345500000000001,0.70421,1.15947,28,3,0.3,0.5,0.7,1.9,0.2,0.2,2.8,0.1,20.6,0.3,0.2,0.8,0.4,0.7,1.8,0.5,1.5,2.1,0.5,0.5,1.4,2.1,3.1,1.2674399999999999,0.67476999999999998,0.5,8.9,0.79496,2.8330000000000001E-2,0.63319999999999999,0.59119999999999995,22.511800000000001,2.02081,2.1746300000000001,3.6814200000000001,2.3401999999999998,0.3639,0.60634999999999994,1.43791,14.795999999999999,2.2582800000000001,3.6210200000000001,0.7,0.3,0.2,1.2,0.5,0.8,0.7,1.6,41.96,1.1200000000000001,2,0.7,0.80567,0.68791000000000002,1.1637299999999999,1.23332,0.5,5.0999999999999996,0.2,0.8,0,0.9,0.1,5.60541,1.2084999999999999,1.35161,0.71252000000000004,0.69557999999999998,10.791700000000001,2.1250399999999998,0.79773000000000005,1.8545799999999999,1.0407900000000001,,0.58777999999999997,2.9350999999999998,4.3631099999999998,0,2.1,4.8,2,1.5885400000000001,9.5665200000000006,19.9617,1.2958400000000001,1.4856199999999999,0.60573999999999995,2.7233100000000001,1.68414,33.168999999999997,2.4150499999999999,1.5206999999999999,2.0783299999999998,2.0427900000000001,2.9540000000000002,0.61968000000000001,0.41585,3.0776699999999999,0.41809000000000002,0.38068000000000002,0.51058000000000003,0.56669000000000003,1.4236599999999999,0.16894999999999999,0.80201999999999996,0.60201000000000005,0.55696999999999997,1.5790999999999999,0.19642999999999999,,0.77342,32.101599999999998,6.4917299999999996,8.7179999999999994E-2,0.10911,0.75612000000000001,2.2269299999999999,1.2037
02/11/23 11:00,0.34905000000000003,0.45931,15.900399999999999,2.1307800000000001,0.27433999999999997,6.7549999999999999E-2,0.35087000000000002,0.37930000000000003,6.6159999999999997E-2,18.5335,0.60757000000000005,1.26512,20.6,1.3,0.2,0.4,0.4,2.7,0.2,0.1,1.9,0.1,10.7,0.1,0.2,0.7,0.4,0.5,1.5,0.6,1.3,3.3,0.7,0.6,1.2,2.7,3.3,1.01942,0.74126999999999998,0.6,9.4,0.83409999999999995,8.3629999999999996E-2,0.30586000000000002,0.62912999999999997,22.900500000000001,1.6616,2.0336500000000002,5.6731600000000002,2.52136,0.27661000000000002,0.41696,1.3048999999999999,11.309699999999999,2.1945999999999999,4.47471,0.5,0.4,0.2,0.4,0.3,1,0.5,1.5,28.46,0.82,1,0.8,0.66471000000000002,0.79910000000000003,0.81674000000000002,0.87412000000000001,0.4,4.3,0.2,0.6,0,0.8,0,4.0904499999999997,1.84274,0.95965,1.41777,0.73548999999999998,10.2981,1.80983,0.65674999999999994,1.12334,1.12653,,0.68445999999999996,2.12906,4.21936,0,2.2000000000000002,5.3,1,1.4939800000000001,7.5359400000000001,16.843900000000001,1.1621300000000001,1.08948,0.73495999999999995,3.0683099999999999,1.2220599999999999,3.97512,1.59643,1.1133500000000001,2.8258399999999999,1.4912000000000001,5.2568000000000001,0.60618000000000005,0.3826,3.31182,0.57950999999999997,0.43403000000000003,8.8330000000000006E-2,0.33288000000000001,1.2733300000000001,0.13730999999999999,0.94227000000000005,0.61602999999999997,0.45302999999999999,1.5820799999999999,0.1701,,0.66446000000000005,30.171500000000002,0.43139,0.18140000000000001,0.1,0.79244000000000003,2.2671199999999998,0.26637
02/12/23 12:00,0.19491,0,7.9410400000000001,1.34175,0.37825999999999999,0.25252000000000002,0.36784,0.48875999999999997,8.6249999999999993E-2,14.9488,0.85765999999999998,1.2315199999999999,5.3,0.2,0.2,0.6,0.3,0.6,0.1,0.1,1.3,0.1,6.2,0.1,0.2,0.6,0.4,0.6,1.5,0.6,1,2.6,2.2999999999999998,0.5,0.8,1.9,2,0.74646999999999997,0.71772000000000002,0.6,10.7,0.84519,0.12146999999999999,0.40838999999999998,0.69443999999999995,20.953099999999999,1.38103,1.9137999999999999,6.1504799999999999,1.5497399999999999,0.50488,0.26161000000000001,1.15974,10.5198,2.2001400000000002,2.5672899999999998,0.5,0.4,0.1,0.2,0.1,0.8,0.3,1.9,33.36,0.52,0.6,0.8,0.56945999999999997,0.50848000000000004,0.79517000000000004,0.91005999999999998,0.5,4.8,0.2,0.7,0,0.3,0,5.79732,1.26115,0.75446000000000002,1.06064,0.75707000000000002,5.7950600000000003,1.0401499999999999,0.74958999999999998,0.6018,0.75922000000000001,,0.65120999999999996,1.9887699999999999,2.8913099999999998,0,2.1,3,1,1.3259799999999999,5.7754300000000001,14.5307,1.0592600000000001,0.94360999999999995,0.91956000000000004,1.8078000000000001,1.0377799999999999,5.4692400000000001,1.2740899999999999,0.91590000000000005,2.4406599999999998,0.98929,2.3277299999999999,0.44788,0.33617999999999998,2.9415300000000002,0.50710999999999995,0.36024,0.46762999999999999,9.9760000000000001E-2,0.95152999999999999,0.13127,0.64710000000000001,0.53335999999999995,0.36142000000000002,1.4329799999999999,0.16699,,0.61902999999999997,8.0729399999999991,0.35144999999999998,8.4409999999999999E-2,5.2650000000000002E-2,4.1528700000000001,2.4936500000000001,0.31002000000000002
02/12/23 01:00,0.17932000000000001,0.43818000000000001,4.0659900000000002,1.17791,0.25597999999999999,0.3785,0.33666000000000001,0.12642999999999999,0.27365,11.9854,0.46727999999999997,0.90349000000000002,4.8,0.1,0.2,0.5,0.4,0.6,0,0.1,1.6,0,5.9,0.2,0.1,0.6,0.2,0.6,1.4,0.6,1,4.2,2.6,0.5,0.8,2.2999999999999998,0.9,1.2043900000000001,0.80015999999999998,0.6,11.5,0.66925999999999997,7.0749999999999993E-2,0.42709999999999998,0.66495000000000004,30.004899999999999,0.83547000000000005,1.69072,8.2994800000000009,2.1819000000000002,0.68915999999999999,0.37046000000000001,1.2584299999999999,9.4018300000000004,1.40361,2.3957899999999999,0.6,0.2,0.2,0.2,0.1,0.8,0,2.5,17.260000000000002,0.42,0.3,0.8,0.57465999999999995,0.43919999999999998,0.52829000000000004,0.73472000000000004,0.4,3.2,0.1,0.9,0,1.3,0,3.46191,1.2098800000000001,0.79530999999999996,0.55942000000000003,0.68150999999999995,4.8809399999999998,0.75824999999999998,0.77590999999999999,0.64051000000000002,0.78742999999999996,,0.70421,2.6791200000000002,2.7468599999999999,0,1.3,1.4,2,1.3221700000000001,4.7830899999999996,12.555199999999999,1.2061299999999999,0.86329,0.70831,1.1181399999999999,1.02566,4.8640299999999996,1.24231,0.34539999999999998,1.6773,1.4000999999999999,0.85316000000000003,0.50295999999999996,0.32371,1.3034600000000001,0.65641000000000005,0.45204,0.42363000000000001,0.31659999999999999,0.77453000000000005,0.12645000000000001,0.70518999999999998,0.51922000000000001,0.39267000000000002,1.19946,0.17906,,0.50399000000000005,1.4673,0.23268,8.4070000000000006E-2,4.122E-2,0.78002000000000005,5.6426699999999999,
02/12/23 02:00,6.0170000000000001E-2,0,3.1941299999999999,1.2731600000000001,0.21526000000000001,0.36752000000000001,0.28609000000000001,0.27156999999999998,0.37686999999999998,9.9597200000000008,0.72153,1.0094799999999999,10,0.1,0.2,0.3,0.3,0.6,0.1,0.1,0.9,0.2,4.8,0,0.1,0.5,0.3,0.6,1.5,0.7,1,3.3,3.1,0.5,0.7,1.2,0.8,3.4212799999999999,0.62211000000000005,0.5,11.3,0.50261,0.24445,0.53620999999999996,0.63149999999999995,38.563800000000001,1.0131600000000001,1.28545,6.0521099999999999,1.6917599999999999,0.69330999999999998,0.61128000000000005,1.0000800000000001,9.5130999999999997,0.97369000000000006,2.0872199999999999,0.7,0.2,0.2,0.1,0,0.5,0,1,12.06,0.52,0.2,0.8,0.47525000000000001,0.46414,0.50097999999999998,1.0036499999999999,0.2,1.8,0.1,0.1,0,0.4,0,3.5627399999999998,1.14442,0.84935000000000005,1.00972,0.76268000000000002,4.1923199999999996,1.05094,0.63077000000000005,0.67618,0.71828999999999998,,0.55006999999999995,1.3964399999999999,2.0676000000000001,0,0.6,1.2,2,1.3429500000000001,3.0806200000000001,13.338699999999999,1.35161,0.60857000000000006,0.80501999999999996,1.49536,0.51612000000000002,1.5353000000000001,1.15476,0.85424999999999995,1.35334,1.1319999999999999,0.57084999999999997,0.46173999999999998,0.42798000000000003,1.1229899999999999,0.5272,0.31002000000000002,0.82821999999999996,0.29720000000000002,0.57811999999999997,0.13117999999999999,0.63919000000000004,0.63956000000000002,0.36182999999999998,0.88075999999999999,0.4,,0.50900999999999996,0.18704999999999999,0.15049000000000001,0.12781999999999999,0.1,0.61631999999999998,2.8081700000000001,0.31425999999999998
02/12/23 03:00,0.23993999999999999,5.6120000000000003E-2,2.1064699999999998,0.77851999999999999,0.29338999999999998,0.26047999999999999,0.41805999999999999,0.22585,0.36475000000000002,10.552,0.34743000000000002,0.89275000000000004,10.5,3.1,0.2,0.3,0.3,2.2000000000000002,0.1,0.1,0.5,0.5,5.9,0.3,0.1,0.4,0.1,0.6,1.1000000000000001,0.8,0.8,3.7,2.2999999999999998,0.5,0.5,1,0.8,0.68064999999999998,0.66403000000000001,0.5,11.1,0.44927,0.21426999999999999,0.41600999999999999,0.60072999999999999,29.234200000000001,0.62173999999999996,1.0858300000000001,10.176600000000001,1.2282900000000001,0.49241000000000001,0.41254000000000002,1.1355200000000001,8.6504399999999997,0.82408999999999999,1.35077,0.8,0.4,0.1,0.1,0,0.7,0,0.8,16.86,0.42,0.2,0.8,0.52581999999999995,0.65015000000000001,1.3986799999999999,0.76500000000000001,0.3,1.6,0.1,0.4,0,0.3,0,3.6495299999999999,0.99616000000000005,0.6855,0.84475999999999996,0.88249,2.7530700000000001,1.06985,0.67718999999999996,0.63812000000000002,0.90424000000000004,,0.82786999999999999,1.66282,1.51233,0,0.7,0.7,1,1.1552100000000001,3.5348099999999998,9.7917199999999998,1.2064699999999999,0.84565000000000001,0.81903000000000004,1.3997599999999999,0.85558000000000001,1.02393,1.4452100000000001,0.53661000000000003,0.64427999999999996,0.92451000000000005,0.56115000000000004,0.53552,0.17269000000000001,1.0706899999999999,0.88883000000000001,0.47975000000000001,0.47039999999999998,1.0062599999999999,1.0107600000000001,0.12522,0.48659000000000002,0.57521999999999995,0.32402999999999998,1.2043699999999999,0.4,,0.49879000000000001,0.13511999999999999,0.12107999999999999,0.33981,0.1,0.74343000000000004,2.3090299999999999,0.31505
